P,P_sigma,Rplanet,Rplanet_sigma,Teff,Teff_sigma,Rstar,Rstar_sigma
25.7624524,0.000151,3.189,0.249,5769.0,60.0,1.173,0.0505
26.44435456,3.943e-05,4.225,0.288,5401.0,60.0,0.835,0.033
4.61268045,1.188e-05,1.665,0.064,6140.0,60.0,1.417,0.0365
13.12163551,4.941e-05,2.097,0.227,6140.0,60.0,1.417,0.0365
4.362744362,5.827e-06,1.526,0.047,5599.0,60.0,0.84,0.021
11.8150013,1.285e-05,3.034,0.089,5873.0,60.0,0.972,0.0225
6.941359624,4.375e-06,2.456,0.077,5599.0,60.0,0.84,0.021
265.467621,0.004382,4.325,0.594,5683.0,60.0,1.024,0.041999999999999996
16.85827722,5.968e-05,2.163,0.28,4935.0,60.0,0.711,0.0245
49.5004952,0.0003119,2.932,0.268,4935.0,60.0,0.711,0.0245
25.5638576,0.0001237,3.084,0.409,5585.0,60.0,0.835,0.065
96.105471,0.001167,4.564,4.332,5683.0,60.0,1.024,0.041999999999999996
57.6899118,0.0003841,4.143,0.467,5585.0,60.0,0.835,0.065
77.085964,0.001371,24.437,27.082,5585.0,60.0,0.835,0.065
51.53998542,5.936e-05,5.492,0.259,5401.0,60.0,0.835,0.033
6.47538919,2.169e-05,1.644,0.086,4935.0,60.0,0.711,0.0245
31.78209253,6.71e-05,2.148,0.076,5599.0,60.0,0.84,0.021
8.37160502,6.893e-05,1.258,0.063,6134.0,60.0,1.246,0.0335
17.9346563,0.0001767,1.687,0.199,6134.0,60.0,1.246,0.0335
21.96399084,6.846e-05,2.372,0.129,5459.0,60.0,0.86,0.038
125.602302,0.001183,2.861,0.462,5459.0,60.0,0.86,0.038
6.51111985,1.089e-05,2.359,0.107,5511.0,60.0,0.87,0.0325
23.85163032,7.122e-05,2.871,0.191,5511.0,60.0,0.87,0.0325
1.67832545,2.009e-06,1.348,0.042,5935.0,60.0,1.092,0.0285
12.7983044,6.253e-05,2.865,0.152,5704.0,60.0,1.437,0.047
4.337224039,5.64e-06,1.549,0.048,5414.0,60.0,0.805,0.0195
27.3216332,0.0002474,2.368,0.135,5704.0,60.0,1.437,0.047
1.653893465,4.025e-06,0.937,0.038,5414.0,60.0,0.805,0.0195
13.0939051,1.455e-05,2.073,0.13,5741.0,60.0,0.988,0.0235
85.520888,0.001878,2.475,0.142,5704.0,60.0,1.437,0.047
7.05675289,1.909e-05,1.459,0.061,6421.0,60.0,1.296,0.0325
17.2654644,0.0001517,1.171,0.055,6421.0,60.0,1.296,0.0325
5.92973644,1.305e-05,2.002,0.081,5884.0,60.0,0.966,0.0305
4.915387067,6.66e-06,1.652,0.082,5741.0,60.0,0.988,0.0235
12.24764145,4.021e-05,2.087,0.087,5884.0,60.0,0.966,0.0305
10.05545337,4.305e-05,0.859,0.039,5224.0,60.0,0.726,0.0185
16.33269854,4.064e-05,1.212,0.05,5224.0,60.0,0.726,0.0185
6.88729828,5.051e-05,0.64,0.036,5224.0,60.0,0.726,0.0185
8.96848108,3.344e-05,2.062,0.256,5781.0,60.0,1.21,0.038
7.63006848,4.13e-05,1.416,0.07,6031.0,60.0,1.247,0.035500000000000004
5.62902579,2.178e-05,0.919,0.03,6346.0,60.0,1.449,0.0305
13.39152873,5.509e-05,0.992,0.037,6346.0,60.0,1.449,0.0305
8.600153301,1.554e-06,14.501,0.468,6238.0,60.0,2.108,0.0685
64.001151,0.0008289,2.431,0.444,4734.0,60.0,0.655,0.027
16.79713874,8.561e-05,2.182,0.13,4734.0,60.0,0.655,0.027
178.140456,0.001873,2.719,0.32,5498.0,60.0,0.913,0.026
6.40087618,2.313e-05,2.749,0.123,5319.0,60.0,2.369,0.067
2.633857233,6.763e-06,1.478,0.069,5296.0,60.0,0.846,0.0295
177.669112,0.003872,2.069,0.158,4781.0,60.0,0.697,0.0295
29.6193421,0.0001144,1.851,0.065,5582.0,60.0,1.038,0.0265
6.18666218,4.31e-05,1.173,0.074,5296.0,60.0,0.846,0.0295
37.5140693,0.0002051,2.562,0.43,5219.0,60.0,0.755,0.041
28.45492088,1.337e-05,6.088,0.143,6298.0,60.0,1.611,0.0375
11.13125132,3.571e-05,2.415,0.089,5995.0,60.0,1.635,0.044
15.41308581,2.984e-05,2.552,0.069,6298.0,60.0,1.611,0.0375
7.5144704,0.0001147,0.91,0.053,6298.0,60.0,1.611,0.0375
12.69902995,4.625e-05,2.228,0.139,5219.0,60.0,0.755,0.041
10.573757029,7.611e-06,1.842,0.06,5678.0,60.0,1.071,0.025
20.74028413,3.35e-05,7.023,0.257,6218.0,60.0,2.146,0.074
33.60122066,1.973e-05,7.57,0.278,5162.0,60.0,0.797,0.0275
7.794301316,1.82e-06,5.908,0.26,5620.0,60.0,0.85,0.0205
1.796324389,5.868e-06,1.296,0.129,5559.0,60.0,0.856,0.07999999999999999
3.46808239,1.535e-05,1.388,0.138,5559.0,60.0,0.856,0.07999999999999999
52.5010768,0.0001417,11.708,0.442,5002.0,60.0,3.932,0.1345
34.5438464,0.0001501,2.121,0.087,5989.0,60.0,0.994,0.025500000000000002
0.567857136,4.44e-07,1.379,0.056,4965.0,60.0,0.716,0.021
704.962626,0.00905,4.583,0.286,5224.0,60.0,0.827,0.0205
7.891448474,4.7e-07,12.847,0.293,5891.0,60.0,1.252,0.0285
56.6388791,0.000803,3.513,0.448,5698.0,60.0,1.039,0.041
19.30577159,7.812e-05,2.947,0.137,5698.0,60.0,1.039,0.041
6.09750607,4.944e-05,1.598,0.091,5698.0,60.0,1.039,0.041
44.8521071,0.000154,3.129,0.302,5547.0,60.0,0.905,0.0285
3.311864499,3.63e-07,10.019,0.297,5482.0,60.0,1.038,0.0285
3.217518593,1.76e-07,11.496,0.356,5535.0,60.0,0.889,0.0275
20.34234237,5.943e-05,2.152,0.097,5547.0,60.0,0.905,0.0285
29.2215101,0.0002228,1.688,0.177,5559.0,60.0,0.856,0.07999999999999999
5.91428767,3.407e-05,1.391,0.145,5559.0,60.0,0.856,0.07999999999999999
3.024092548,1.59e-07,12.234,0.344,5957.0,60.0,1.36,0.038
35.9682344,0.00016,2.239,0.11,5936.0,60.0,1.345,0.04
110.97378,0.002921,1.61,0.097,5936.0,60.0,1.345,0.04
6.80252171,7.931e-05,0.925,0.052,5976.0,60.0,1.604,0.0365
8.70337044,9.645e-05,0.875,0.055,5976.0,60.0,1.604,0.0365
11.9216214,0.0001182,1.161,0.053,5976.0,60.0,1.604,0.0365
6.76652078,1.503e-05,1.857,0.206,5162.0,60.0,0.797,0.0275
69.7266406,0.0001053,39.505,56.859,6383.0,60.0,1.819,0.057
220.1303357,0.0006389,8.184,0.263,6054.0,60.0,1.868,0.059
8.981016833,3.162e-06,3.62,0.11,5567.0,60.0,1.069,0.0265
33.0063025,0.0001528,2.853,0.103,6065.0,60.0,1.731,0.047
4.919583795,4.897e-06,2.944,0.08,6231.0,60.0,1.412,0.035500000000000004
10.06082567,1.522e-05,2.82,0.113,5676.0,60.0,1.234,0.0345
56.35418576,9.371e-05,2.598,0.264,4734.0,60.0,0.791,0.0215
17.32417247,6.505e-05,3.027,0.177,6065.0,60.0,1.731,0.047
48.6476601,0.0007881,2.228,0.17,5693.0,60.0,0.889,0.044
30.229104,7.851e-05,2.867,0.087,6319.0,60.0,1.327,0.0325
6.56225728,1.673e-05,3.198,0.174,6000.0,60.0,1.768,0.054
42.89605505,9.646e-05,1.98,0.065,5235.0,60.0,0.836,0.0215
10.045569313,7.196e-06,2.273,0.061,5652.0,60.0,0.885,0.021
15.358768403,2.214e-06,11.82,0.438,5456.0,60.0,0.908,0.0335
14.12846178,7.169e-05,2.288,0.141,5693.0,60.0,0.889,0.044
38.6519976,0.0002517,2.732,0.309,5456.0,60.0,0.908,0.0335
81.0634942,0.0004305,2.823,0.134,6389.0,60.0,1.316,0.0375
2.418405445,2.38e-06,2.901,0.235,5456.0,60.0,0.908,0.0335
35.6756963,0.0004351,3.363,0.265,6179.0,60.0,1.4,0.097
17.276296119,2.455e-06,7.58,0.2,4938.0,60.0,0.747,0.02
16.08831829,7.782e-05,3.618,0.267,6179.0,60.0,1.4,0.097
3.243259796,1.83e-07,13.838,0.493,5802.0,60.0,1.044,0.0375
9.673953474,5.615e-06,2.56,0.071,5235.0,60.0,0.836,0.0215
7.256965224,5.766e-06,3.402,0.093,5920.0,60.0,1.598,0.041
44.3470995,0.0001632,3.295,0.158,5656.0,60.0,1.129,0.0485
9.940672466,6.545e-06,2.841,0.07,6207.0,60.0,1.23,0.0295
51.07926307,6.345e-05,2.523,0.207,5805.0,60.0,0.936,0.0765
3.709213846,6.325e-06,1.077,0.091,5805.0,60.0,0.936,0.0765
24.99324193,6.498e-05,2.364,0.189,5764.0,60.0,1.407,0.035
24.80568031,9.136e-05,2.928,0.14,5656.0,60.0,1.129,0.0485
4.176255514,1.844e-06,3.18,0.207,4932.0,60.0,0.775,0.02
13.639525,0.0002316,1.554,0.101,5656.0,60.0,1.129,0.0485
9.2206889,0.0001493,1.327,0.095,5656.0,60.0,1.129,0.0485
14.55731705,1.399e-05,5.768,0.157,5708.0,60.0,1.86,0.049
4.807099588,6.559e-06,2.087,0.091,5541.0,60.0,0.971,0.027
5.660672935,3.733e-06,4.535,0.154,5667.0,60.0,1.603,0.042499999999999996
2.139556503,3.196e-06,1.606,0.057,5541.0,60.0,0.971,0.027
8.98584768,1.483e-05,2.176,0.157,4674.0,60.0,0.641,0.0195
5.912268297,5.983e-06,2.153,0.101,4674.0,60.0,0.641,0.0195
3.105508189,1.042e-06,2.47,0.111,4995.0,60.0,0.781,0.0205
12.49341307,1.36e-05,2.011,0.07,5159.0,60.0,0.759,0.0195
4.778004028,3.546e-06,1.855,0.094,5235.0,60.0,0.836,0.0215
8.313783059,7.661e-06,3.648,0.099,5779.0,60.0,1.289,0.0315
12.218278,1.117e-05,4.903,0.336,5848.0,60.0,1.077,0.0345
86.67855186,6.294e-05,10.194,0.336,5848.0,60.0,1.077,0.0345
13.0600422,0.0001179,0.852,0.056,5128.0,60.0,0.813,0.022
0.986787059,1.576e-06,1.182,0.047,4665.0,60.0,0.677,0.0195
12.6450451,0.0001037,3.707,0.312,5253.0,60.0,2.271,0.1085
6.62643626,1.624e-05,2.705,0.158,5513.0,60.0,0.908,0.048
3.70120482,1.35e-05,1.727,0.11,5513.0,60.0,0.908,0.048
54.1561078,0.0002783,3.365,0.289,5483.0,60.0,0.833,0.031
21.5262569,0.0001884,3.07,0.184,5253.0,60.0,2.271,0.1085
5.34185804,4.411e-05,0.968,0.044,5951.0,60.0,1.141,0.0275
9.18247194,6.025e-05,1.414,0.06,6330.0,60.0,1.5,0.0385
19.25405306,5.231e-05,2.653,0.114,5483.0,60.0,0.833,0.031
14.6134251,0.0001397,1.311,0.063,6330.0,60.0,1.5,0.0385
20.8342947,0.000125,2.611,0.271,5248.0,60.0,0.813,0.0435
8.00505342,4.743e-05,1.478,0.083,5871.0,60.0,0.993,0.035500000000000004
11.978822,5.722e-05,2.543,0.302,5248.0,60.0,0.813,0.0435
12.13065293,9.105e-05,1.562,0.087,5871.0,60.0,0.993,0.035500000000000004
5.61357629,3.867e-05,1.293,0.075,5871.0,60.0,0.993,0.035500000000000004
10.42312041,7.17e-05,1.067,0.063,5951.0,60.0,1.141,0.0275
38.86840425,8.803e-05,2.788,0.085,5693.0,60.0,0.875,0.024
74.92771752,6.813e-05,6.353,0.192,5693.0,60.0,0.875,0.024
6.73811219,4.091e-05,0.822,0.046,5128.0,60.0,0.813,0.022
38.2856338,0.0004935,1.813,0.108,5678.0,60.0,0.973,0.037
8.2563025,3.476e-05,0.923,0.04,6346.0,60.0,1.449,0.0305
15.0548689,0.0001128,1.835,0.229,5678.0,60.0,0.973,0.037
5.26212693,3.151e-05,1.793,0.233,5720.0,60.0,1.146,0.0375
6.88595559,2.443e-05,2.104,0.255,5678.0,60.0,0.973,0.037
12.16281552,5.653e-05,2.053,0.12,5720.0,60.0,1.146,0.0375
22.5965999,0.0002138,1.986,0.086,5541.0,60.0,1.617,0.0415
45.3485277,0.0003371,2.139,0.105,5541.0,60.0,1.617,0.0415
10.04377084,6.954e-05,3.029,0.361,5837.0,60.0,1.09,0.0495
15.1622735,0.0001335,3.124,0.414,5837.0,60.0,1.09,0.0495
56.414742,0.001249,2.325,0.151,5837.0,60.0,1.09,0.0495
12.3102846,0.0001442,1.38,0.099,5058.0,60.0,0.814,0.035500000000000004
25.1934467,0.0001798,1.939,0.111,5058.0,60.0,0.814,0.035500000000000004
6.79164786,4.412e-05,1.144,0.054,5789.0,60.0,1.124,0.0295
11.8377261,0.0001046,1.128,0.066,5789.0,60.0,1.124,0.0295
2.92721559,1.549e-05,1.293,0.075,5678.0,60.0,0.973,0.037
3.24416463,1.703e-05,1.331,0.083,5072.0,60.0,0.662,0.0295
150.0190609,0.0001728,11.792,23.687,5693.0,60.0,0.875,0.024
14.5123099,0.0002613,1.223,0.099,5072.0,60.0,0.662,0.0295
42.99255302,4.509e-05,2.955,0.082,5656.0,60.0,0.897,0.0215
88.5112563,0.0001156,5.142,0.137,5656.0,60.0,0.897,0.0215
4.645397088,9.82e-06,1.628,0.167,4665.0,60.0,0.677,0.0195
3.213668628,1.122e-06,4.076,0.107,5827.0,60.0,1.509,0.0395
10.61369479,6.51e-05,2.051,0.277,5461.0,60.0,0.763,0.041
29.7272142,0.0002042,3.327,0.394,5461.0,60.0,0.763,0.041
9.521650159,9.387e-06,2.699,0.089,4665.0,60.0,0.677,0.0195
10.3392924,2.477e-05,2326.995,1089.608,5378.0,60.0,0.732,0.032
2.426300839,2.349e-06,1.451,0.043,5656.0,60.0,1.066,0.026
4.62333557,1.632e-05,0.834,0.036,5656.0,60.0,1.066,0.026
2.465026158,4.737e-06,0.71,0.028,6089.0,60.0,1.25,0.027
68.958608,0.0002138,0.981,0.038,5416.0,60.0,0.896,0.0215
3.005155704,2.018e-06,1.866,0.061,4961.0,60.0,0.738,0.0195
7.053514449,6.113e-06,2.621,0.084,4665.0,60.0,0.677,0.0195
7.834427877,2.977e-06,3.238,0.108,4961.0,60.0,0.738,0.0195
3.522498573,1.94e-07,15.704,0.391,6181.0,60.0,1.536,0.0375
58.0192007,0.0001535,3.376,0.121,4961.0,60.0,0.738,0.0195
4.699653236,7.953e-06,2.026,0.183,5567.0,60.0,0.875,0.0215
7.170732075,7.987e-06,2.771,0.182,5567.0,60.0,0.875,0.0215
6.31942727,1.163e-05,2.426,0.079,5718.0,60.0,0.995,0.0275
12.20945351,3.284e-05,2.352,0.081,5718.0,60.0,0.995,0.0275
3.076452083,8.492e-06,1.556,0.061,5718.0,60.0,0.995,0.0275
13.28689074,3.96e-05,1023.268,1793.904,5378.0,60.0,0.732,0.032
10.30065512,8.649e-05,2.459,0.2,6179.0,60.0,1.4,0.097
14.7512034,0.000204,1.462,0.402,5326.0,60.0,0.771,0.0265
13.61159129,8.288e-05,1.764,0.072,6094.0,60.0,1.803,0.0505
7.0556671,2.268e-05,2.284,0.138,5248.0,60.0,0.813,0.0435
14.38338734,8.562e-05,2.205,0.083,6045.0,60.0,1.689,0.0465
4.48758907,1.653e-05,1.526,0.059,6010.0,60.0,1.38,0.0335
47.3183002,0.0004256,3.032,0.223,6045.0,60.0,1.689,0.0465
184.256405,0.00317,2.909,0.131,6045.0,60.0,1.689,0.0465
3.71545391,1.934e-05,1.589,0.106,5248.0,60.0,0.813,0.0435
4.02875481,1.289e-05,1.134,0.041,6119.0,60.0,1.09,0.0265
6.12481814,1.964e-05,1.433,0.11,6119.0,60.0,1.09,0.0265
2.58082149,1.228e-05,1.461,0.101,5248.0,60.0,0.813,0.0435
8.9211602,3.972e-05,1.13,0.044,6119.0,60.0,1.09,0.0265
11.24283541,4.389e-05,1.425,0.082,6119.0,60.0,1.09,0.0265
3.072149196,5.712e-06,1.589,0.155,4665.0,60.0,0.677,0.0195
5.70071153,2.47e-05,2.32,0.192,5637.0,60.0,1.184,0.08
3.54653414,1.008e-05,2.605,0.196,5637.0,60.0,1.184,0.08
0.764020072,3.542e-06,0.817,0.059,4962.0,60.0,0.696,0.025
7.03144308,3.306e-05,1.774,0.191,6094.0,60.0,1.803,0.0505
36.7704731,0.0001272,3.146,0.316,4962.0,60.0,0.696,0.025
14.58932462,4.11e-05,1.999,0.1,4962.0,60.0,0.696,0.025
54.2812031,0.0004199,2.324,0.318,6094.0,60.0,1.803,0.0505
11.8288843,0.0003158,1.062,0.087,5326.0,60.0,0.771,0.0265
4.22864988,1.015e-05,1.557,0.053,6054.0,60.0,1.234,0.0305
23.66836427,2.984e-05,2.36,0.077,5760.0,60.0,1.051,0.025500000000000002
11.872900829,6.592e-06,1.956,0.045,6002.0,60.0,1.052,0.023
14.5564533,0.0001121,1.288,0.142,6016.0,60.0,1.11,0.026
30.8264713,0.0001168,2.734,0.186,5588.0,60.0,0.863,0.0275
12.56092796,2.225e-05,2.671,0.097,5588.0,60.0,0.863,0.0275
7.381977254,6.182e-06,3.431,0.172,5588.0,60.0,0.863,0.0275
3.42804168,1.268e-05,1.241,0.06,5588.0,60.0,0.863,0.0275
4.942783399,2.32e-07,13.337,0.384,5662.0,60.0,1.21,0.0345
38.90787517,1.358e-05,8.106,0.216,5788.0,60.0,0.971,0.0245
44.2008,0.0006553,1.228,0.189,5042.0,60.0,0.778,0.02
160.0200597,0.0004982,4.15,0.199,5455.0,60.0,0.975,0.026
1.59295975,2.294e-06,1.507,0.054,5788.0,60.0,0.971,0.0245
55.3285813,0.0004727,1.943,0.191,5455.0,60.0,0.975,0.026
29.1989838,2.414e-05,4.42,0.131,5455.0,60.0,0.975,0.026
6.15827512,6.927e-05,1.452,0.076,5800.0,60.0,1.905,0.0505
39.8189932,0.0002907,2.666,0.103,5800.0,60.0,1.905,0.0505
30.8609366,0.0002252,1.29,0.072,5526.0,60.0,1.215,0.0345
19.9157725,0.0001284,1.631,0.183,5980.0,60.0,1.25,0.0295
14.53261362,4.429e-05,2.178,0.091,5714.0,60.0,1.17,0.0325
14.4273551,8.414e-05,1.276,0.059,5902.0,60.0,1.154,0.0305
33.4160034,0.0003038,3.174,0.331,5943.0,60.0,1.518,0.05
12.6109708,0.0002013,1.548,0.208,5943.0,60.0,1.518,0.05
31.1750448,0.0002157,1.448,0.068,5552.0,60.0,0.97,0.024
5.32786292,5.389e-05,1.549,0.084,5845.0,60.0,1.62,0.048
31.7785901,0.0002734,2.664,0.118,5845.0,60.0,1.62,0.048
76.7325168,0.0003523,2.803,0.102,6001.0,60.0,1.021,0.0265
31.15879749,6.54e-05,3.112,0.185,6001.0,60.0,1.021,0.0265
47.9872764,0.0001776,2.425,0.094,5414.0,60.0,0.813,0.0215
51.1110243,0.0003738,2.463,0.099,5846.0,60.0,1.237,0.0335
42.913751,0.0003689,2.773,0.131,6045.0,60.0,2.066,0.056
42.88232415,9.342e-05,3.878,0.221,6110.0,60.0,1.871,0.0475
22.95068896,9.568e-05,2.224,0.081,6110.0,60.0,1.871,0.0475
12.25383217,8.407e-05,1.276,0.084,5428.0,60.0,1.058,0.034
5.991857017,8.173e-06,2.122,0.074,6201.0,60.0,1.556,0.0405
19.270824031,4.305e-06,8.09,0.209,5788.0,60.0,0.971,0.0245
20.35972599,5.874e-05,2.143,0.195,4808.0,60.0,1.209,0.0985
0.692979676,1.486e-06,0.966,0.044,5840.0,60.0,1.208,0.029
144.547396,0.002274,6.332,0.542,5437.0,60.0,1.969,0.154
168.811174,0.001271,1.682,0.078,4852.0,60.0,0.701,0.0185
5.10115756,2.409e-05,0.932,0.045,5545.0,60.0,1.174,0.0295
5.99273738,2.26e-05,1.019,0.046,5545.0,60.0,1.174,0.0295
2.89223021,1.472e-05,0.817,0.04,5545.0,60.0,1.174,0.0295
3.95116882,1.633e-05,0.935,0.042,5545.0,60.0,1.174,0.0295
8.40691199,2.698e-05,1.166,0.057,5210.0,60.0,0.83,0.021
29.5422963,0.0003172,7.85,1.018,5437.0,60.0,1.969,0.154
9.91935684,7.788e-05,1.591,0.272,5666.0,60.0,1.05,0.0325
3.93276465,1.225e-05,1.632,0.072,5666.0,60.0,1.05,0.0325
20.54981883,2.572e-05,4.146,0.137,5666.0,60.0,1.05,0.0325
62.3027873,0.0002867,3.441,0.298,5666.0,60.0,1.05,0.0325
33.0405635,0.0001396,2.488,0.121,5666.0,60.0,1.05,0.0325
16.0506213,0.0001447,0.77,0.048,5297.0,60.0,0.806,0.019
308.5471,0.002415,3.931,0.132,6320.0,60.0,1.725,0.048
9.2077989,0.0004061,3.002,0.23,5371.0,60.0,0.797,0.021
5.3227406,0.0006331,1.468,0.09,5371.0,60.0,0.797,0.021
2.5904434,0.0001715,1.475,0.075,5371.0,60.0,0.797,0.021
46.9025112,0.0001602,2.109,0.082,5178.0,60.0,0.729,0.0195
18.87021566,2.757e-05,2.421,0.087,5178.0,60.0,0.729,0.0195
2.416601183,5.275e-06,0.928,0.034,5605.0,60.0,1.016,0.0265
0.93875077,1.163e-06,1.545,0.066,5568.0,60.0,0.921,0.0295
47.14840805,7.919e-05,2.302,0.083,5013.0,60.0,0.693,0.0195
88.2553544,0.0002069,2.52,0.086,5065.0,60.0,0.748,0.0195
18.20795693,1.403e-05,3.041,0.094,5065.0,60.0,0.748,0.0195
214.3114164,0.0001275,10.486,0.258,6339.0,60.0,1.545,0.0385
10.51420148,5.207e-05,1.071,0.044,6194.0,60.0,1.266,0.0295
217.8317626,0.0001058,12.255,0.289,6194.0,60.0,1.266,0.0295
160.88465087,7.718e-05,7.878,0.199,5469.0,60.0,0.897,0.0225
1.138543376,2.587e-06,1.072,0.04,6184.0,60.0,1.285,0.0315
0.689967832,4.95e-07,0.742,0.03,4848.0,60.0,0.696,0.018
10.60052251,9.265e-05,1.071,0.054,6078.0,60.0,1.337,0.0345
33.42035034,9.305e-05,2.029,0.197,5875.0,60.0,0.989,0.0225
3.78470649,2.72e-05,0.722,0.037,6069.0,60.0,1.193,0.0305
3.93766373,3.657e-05,0.982,0.048,6422.0,60.0,1.989,0.0465
54.4092333,0.0005236,2.366,0.103,5781.0,60.0,1.557,0.043
7.305699922,9.109e-06,1.695,0.061,5630.0,60.0,1.045,0.025500000000000002
157.0654802,0.0006271,2.451,0.081,5630.0,60.0,1.045,0.025500000000000002
15.77111583,1.859e-05,2.377,0.066,5630.0,60.0,1.045,0.025500000000000002
9.91723428,2.468e-05,2.329,0.134,5577.0,60.0,0.96,0.0265
4.603578042,3.78e-06,1.812,0.135,4852.0,60.0,0.737,0.0195
99.2530951,0.0008711,1.669,0.086,4962.0,60.0,0.709,0.0195
1.340597468,1.947e-06,1.344,0.046,6053.0,60.0,1.287,0.0285
37.6327084,0.0007269,1.919,0.104,5052.0,60.0,0.48,0.0165
20.9568158,0.0001713,2.227,0.111,5052.0,60.0,0.48,0.0165
5.53608151,2.88e-05,1.798,0.092,5052.0,60.0,0.48,0.0165
12.2854603,8.795e-05,2.044,0.096,5052.0,60.0,0.48,0.0165
47.449955,0.000752,2.578,0.139,6123.0,60.0,1.716,0.0505
2.88879862,1.881e-05,1.064,0.057,5727.0,60.0,1.658,0.051000000000000004
13.93290318,4.462e-05,1.405,0.054,6042.0,60.0,1.205,0.0265
16.3583055,0.0001024,1.856,0.097,6139.0,60.0,1.727,0.0765
1.29123275,6.458e-06,1.703,0.148,6280.0,60.0,2.016,0.14650000000000002
2.00541269,1.065e-05,0.705,0.045,5260.0,60.0,0.954,0.025
3.4462039,2.017e-05,0.852,0.049,5260.0,60.0,0.954,0.025
56.4349938,0.0001446,2.254,0.081,5611.0,60.0,0.953,0.025500000000000002
7.44142113,5.404e-05,1.382,0.069,6190.0,60.0,1.466,0.0385
20.2641684,0.0001111,2.035,0.089,6190.0,60.0,1.466,0.0385
18.73575579,2.23e-05,2.259,0.122,5237.0,60.0,0.851,0.0205
8.43639364,1.073e-05,1.746,0.098,5237.0,60.0,0.851,0.0205
4.77468005,4.014e-05,1.152,0.064,5700.0,60.0,1.618,0.0435
116.331901,0.001381,2.802,0.132,5425.0,60.0,0.792,0.0225
43.0342272,0.0001479,2.063,0.071,5601.0,60.0,0.919,0.022
2.364369015,8.829e-06,0.8,0.031,6230.0,60.0,1.491,0.035500000000000004
13.9093583,0.0001552,1.528,0.083,6093.0,60.0,1.581,0.049
2.78815679,2.021e-05,1.003,0.047,5969.0,60.0,1.276,0.0325
4.13827595,2.616e-05,1.094,0.157,5969.0,60.0,1.276,0.0325
3.254274054,4.516e-06,1.485,0.046,6024.0,60.0,1.172,0.0285
2.41811321,1.443e-05,1.136,0.168,6344.0,60.0,1.596,0.065
10.3507721,5.128e-05,3.23,0.29,5555.0,60.0,1.577,0.057499999999999996
2.707306716,5.525e-06,1.345,0.043,6059.0,60.0,1.558,0.0395
81.4162941,0.0002026,4.493,0.236,6388.0,60.0,1.661,0.043
39.859484,0.001034,2.005,0.116,5654.0,60.0,1.548,0.049
10.10463505,2.538e-05,1.265,0.045,6182.0,60.0,1.169,0.025500000000000002
5.88528169,1.097e-05,1.274,0.041,6182.0,60.0,1.169,0.025500000000000002
4.45343281,3.591e-05,0.968,0.047,6234.0,60.0,1.375,0.0335
8.05333618,8.907e-05,1.367,0.078,6251.0,60.0,2.281,0.063
27.08247084,9.991e-05,2.988,0.255,5802.0,60.0,1.314,0.035500000000000004
62.9228557,0.0007353,4.125,0.386,5555.0,60.0,1.577,0.057499999999999996
16.00749754,5.689e-05,2.31,0.192,5802.0,60.0,1.314,0.035500000000000004
10.67607169,6.093e-05,2.985,0.143,6285.0,60.0,2.48,0.081
14.4541302,0.0001621,1.67,0.188,5477.0,60.0,1.664,0.0445
29.6091744,0.0003002,1.613,0.169,5879.0,60.0,1.41,0.1365
6.9131112,0.00014,1.031,0.065,6190.0,60.0,1.659,0.045
41.8087668,0.000592,1.269,0.074,5759.0,60.0,1.101,0.0265
0.538354308,6.75e-07,1.355,0.048,5577.0,60.0,0.96,0.0265
91.3515867,0.0007106,1.694,0.06,6024.0,60.0,1.172,0.0285
41.6979976,0.0001595,2.114,0.073,5956.0,60.0,1.024,0.0275
2.99793191,2.517e-05,1.171,0.06,6018.0,60.0,1.723,0.0405
0.764864926,2.405e-06,0.963,0.059,5113.0,60.0,0.753,0.0235
3.10763873,1.44e-05,0.664,0.04,5019.0,60.0,0.778,0.0195
184.771853,0.001546,3.114,0.139,5271.0,60.0,0.974,0.0305
7.01062745,1.202e-05,1.587,0.118,5019.0,60.0,0.778,0.0195
3.6146051,2.139e-05,1.027,0.054,5759.0,60.0,1.507,0.0385
0.63642408,1.598e-06,1.202,0.091,5200.0,60.0,0.803,0.042499999999999996
20.16034462,5.016e-05,1.591,0.14,4914.0,60.0,0.719,0.019
20.3505213,0.0003037,1.541,0.083,5693.0,60.0,1.54,0.044
2.024145594,1.865e-06,1.75,0.09,5759.0,60.0,1.101,0.0265
4.761705259,3.254e-06,2.459,0.063,5759.0,60.0,1.101,0.0265
5.082746517,8.374e-06,1.444,0.056,5435.0,60.0,0.869,0.0215
198.088774,0.002456,2.839,0.175,5121.0,60.0,0.792,0.035
3.50470358,1.612e-05,0.681,0.036,5092.0,60.0,0.739,0.0185
0.971915428,3.789e-06,0.749,0.042,5224.0,60.0,0.875,0.0265
11.4634736,1.571e-05,2.923,0.119,5529.0,60.0,0.922,0.0325
4.166962173,4.144e-06,2.711,0.103,5529.0,60.0,0.922,0.0325
65.70460002,8.816e-05,2.821,0.152,5923.0,60.0,1.064,0.024
988.8811177,0.0009114,11.441,0.325,5804.0,60.0,1.639,0.042499999999999996
169.133455,0.001402,2.008,0.086,5253.0,60.0,0.787,0.022
234.244257,0.003537,2.884,0.319,5942.0,60.0,1.072,0.0265
16.66591162,3.044e-05,2.72,0.096,5573.0,60.0,0.988,0.0275
